uc_1,uc_2,coincidencia
1224,2001,7.25
1224,2002,1.3333333333333333
1224,2011,4.75
1224,2013,5.0
1224,2018,2.0
1224,2020,1.0
1224,2021,1.0
1224,2030,1.0
1224,2032,2.0
1224,2033,9.0
1224,2035,1.6666666666666667
1224,2037,9.0
1224,2038,8.75
1224,2039,2.6666666666666665
1224,2040,1.75
1224,2098,2.0
1224,2109,5.25
1224,2112,1.0
1224,2200,2.0
1224,2206,3.75
1224,2210,1.0
1224,2211,1.0
1224,2216,1.0
1224,2217,1.5
1224,2242,2.0
1224,2246,2.0
1224,2256,12.25
1224,2315,3.75
1224,2316,3.0
1224,2352,1.0
1224,2356,2.0
1224,2359,1.0
1224,2368,7.5
1224,2375,1.0
1224,2379,1.3333333333333333
1224,2380,1.75
1224,2384,1.6666666666666667
1224,2388,3.0
1224,2395,2.5
1224,2396,1.0
1224,2416,6.0
1224,2418,1.0
1224,2450,1.0
1224,2510,1.0
1224,2804,1.0
1224,2805,1.0
1224,3207,1.0
1224,3628,2.0
1224,5507,9.0
1224,5511,4.0
1224,5520,1.0
1224,5602,1.0
1224,5604,1.0
1224,5610,1.0
1224,5710,2.0
1224,5716,3.3333333333333335
1224,5824,12.5
1224,5828,4.0
1224,5847,2.0
1224,5852,5.75
1224,5857,1.0
1224,5904,1.0
1224,5905,7.75
1224,5910,2.0
1224,A65,3.3333333333333335
1224,A88,3.0
1224,GAL1P,8.0
1224,LIB10,1.0
1224,MI2,6.25
1224,PA595,1.0
1224,PA599,1.0
1224,PC108,1.0
1224,PM73,1.0
1224,PQ74,1.0
1224,Q100,6.25
1224,Q101,3.6666666666666665
1224,Q102,25.5
1224,Q106,1.0
1224,Q198,1.0
1224,Q28,3.0
1224,Q49,33.0
1224,Q57,12.75
1224,Q59,28.5
1224,Q59B,25.0
1224,Q66,12.0
1224,Q70,8.0
1224,Q73,9.75
1224,Q74,11.0
1224,Q77C,11.75
1224,Q82,3.75
1224,TCI21,1.0
1224,TCI26,1.0
1224,TIM13,1.0
1224,TIM30,1.0
1224,TIM50,1.0
1224,TTR13,1.0
1224A,1023,1.0
1224A,1025,1.0
1224A,1026,1.0
1224A,1031,1.0
1224A,1033,1.0
1224A,1064,1.0
1224A,1151,1.5
1224A,1216,1.0
1224A,1266,1.0
1224A,1373,1.0
1225,1025,5.0
1225,1321,4.0
1225,1322,1.5
1225,1323,12.75
1225,1327,18.5
1225,1340,8.0
1225,1350,2.0
1225,1437,3.5
1225,1446,20.0
1225,1537,7.0
1225,1617,2.0
1225,1721,21.0
1225,1730,1.6666666666666667
1225,1751,1.3333333333333333
1225,1770,1.5
1225,1777,2.0
1225,1780,2.0
1225,1891,1.0
1225,1933,3.6666666666666665
1225,1938,5.75
1225,1945,14.0
1225,1947,1.0
1225,1952,1.0
1225,2216,2.0
1225,2217,2.0
1225,PA318,1.0
1226,1025,1.0
1226,1033,1.0
1226,1144,1.0
1226,1220,1.0
1226,1312,1.0
1226,1322,1.0
1226,1373,1.0
1226,1456,1.0
1226,1638,2.0
1226,1719,10.5
1226,1823,18.5
1226,1873,1.0
1226,1927,1.0
1226,1945,1.0
1226,2001,2.75
1226,2002,2.5
1226,2030,3.0
1226,2054,1.0
1226,2200,3.6666666666666665
1226,PM73,1.0
1266,1144,1.0
1266,1267,5.0
1266,1269,57.0
1266,1633,2.0
1266,1823,1.0
1266,1927,2.0
1266,2316,1.0
1266,Q74,1.0
1267,2316,1.0
1268,1023,1.0
1268,1025,2.0
1268,1026,1.0
1268,1033,1.0
1268,1064,3.0
1268,1122,1.0
1268,1266,1.0
1268,1373,2.0
1268,1633,1.5
1268,1779,1.0
1268,1868,1.0
1268,1927,1.0
1268,1945,2.0
1268,2001,2.0
1268,2035,1.0
1268,2037,1.5
1268,2038,1.0
1268,2098,1.0
1268,2398,1.0
1268,2413,1.0
1268,2416,2.0
1268,Q102,1.0
1268,Q57,1.0
1268,Q59B,3.5
1268,Q73,1.0
1269,1823,1.0
1312,1144,4.0
1312,1216,1.0
1312,1220,4.0
1312,1266,1.0
1312,1267,1.0
1312,1946,5.666666666666667
1312,2217,1.0
1312,2246,8.75
1312,2316,4.0
1312,2507,1.5
1312,2508,1.6666666666666667
1312,2511,1.6666666666666667
1312,2803,1.0
1312,2804,1.0
1321,1236,1.0
1321,1456,1.0
1321,1459,1.0
1321,1460,2.0
1321,1633,1.0
1321,1780,1.0
1321,2013,1.0
1321,2033,1.0
1321,2035,1.0
1321,5824,2.5
1321,5904,1.0
1321,LIB10,1.0
1321,LIB55,1.0
1322,1144,1.5
1322,1220,11.5
1322,1312,1.0
1322,1456,12.0
1322,1459,1.0
1322,1460,1.0
1322,1633,2.0
1322,1638,1.0
1322,1927,5.0
1322,1951,1.5
1322,2001,3.0
1322,2033,14.0
1322,2035,3.0
1322,2038,5.0
1322,2216,1.0
1322,2217,1.0
1322,2246,1.0
1322,2368,1.0
1322,5824,2.0
1322,5904,6.0
1322,5905,1.0
1322,LIB10,1.0
1322,PA318,1.0
1322,PA605,1.0
1322,Q57,2.0
1322,Q74,2.0
1322,TI08,1.0
1323,1144,1.0
1323,1327,40.25
1323,1446,1.0
1323,1456,3.75
1323,1459,2.5
1323,1460,3.0
1323,1537,5.0
1323,1721,2.0
1323,1780,12.0
1323,1951,1.0
1323,2061,1.0
1323,2216,3.5
1323,2217,3.5
1323,2359,1.0
1323,2511,1.0
1323,5821,1.0
1323,5824,4.25
1323,5828,2.0
1323,5851,1.6666666666666667
1323,5854,1.0
1323,AC41,1.0
1323,TTR13,1.5
1327,1780,1.0
1327,2216,3.0
1327,2217,3.0
1340,1216,1.0
1340,1327,1.0
1340,1437,3.0
1340,1446,14.0
1340,1537,2.0
1340,1721,20.0
1340,1730,5.0
1340,1751,1.0
1340,1770,2.0
1340,1933,6.0
1340,1938,5.0
1340,1951,2.0
1347,1033,2.0
1347,1064,1.0
1347,1224,1.0
1347,1225,1.0
1347,1340,1.0
1347,1350,1.5
1347,1437,1.0
1347,1446,1.0
1347,1510,1.0
1347,1537,1.0
1347,1624,1.0
1347,1721,3.0
1347,1731,2.0
1347,1742,1.0
1347,1751,1.0
1347,1770,1.0
1347,1779,2.0
1347,1828,2.5
1347,1868,1.0
1347,1933,3.0
1347,1938,1.25
1347,1941,1.5
1347,1945,1.0
1347,2418,3.0
1349,1025,1.0
1349,1033,2.3333333333333335
1349,1064,1.0
1349,1151,1.0
1349,1224,1.5
1349,1225,4.0
1349,1327,1.0
1349,1340,6.0
1349,1347,1.0
1349,1437,1.0
1349,1446,2.3333333333333335
1349,1537,1.0
1349,1543,3.0
1349,1617,1.0
1349,1721,5.0
1349,1730,2.0
1349,1731,1.0
1349,1770,1.5
1349,1779,1.0
1349,1828,1.0
1349,1868,1.0
1349,1887,2.0
1349,1911,4.0
1349,1945,3.5
1349,2040,1.0
1350,1327,1.0
1350,1340,1.0
1350,1446,2.0
1350,1537,1.0
1350,1617,1.0
1350,1721,3.3333333333333335
1350,1742,1.0
1350,1751,1.0
1350,1887,1.0
1350,1933,1.5
1350,1938,2.0
1355,1224,1.0
1355,1225,1.0
1355,1327,4.0
1355,1446,5.0
1355,1510,1.0
1355,1543,1.0
1355,1721,3.0
1355,1828,1.5
1355,1911,5.0
1355,1933,1.0
1355,1945,1.5
1373,1266,9.0
1373,1269,8.0
1373,1321,1.0
1373,1456,8.5
1373,1460,1.0
1373,1521,1.0
1373,1633,1.0
1373,1638,1.0
1373,1823,2.0
1373,1927,1.0
1373,2033,6.0
1373,2035,2.0
1373,2038,3.0
1373,2216,3.0
1373,2217,3.0
1373,5824,2.0
1373,5904,5.0
1373,5905,1.0
1373,PA567,1.0
1373,PQ010,1.0
1373,Q57,1.0
1373,TI20,1.0
1411,1023,7.75
1411,1025,28.75
1411,1030,5.333333333333333
1411,1031,3.5
1411,1033,4.0
1411,1064,105.75
1411,1122,25.5
1411,1123,41.0
1411,1128,4.75
1411,1140,1.0
1411,1144,9.5
1411,1151,4.5
1411,1152,15.5
1411,1153,49.25
1411,1155,25.25
1411,1214,2.0
1411,1220,16.5
1411,1224,43.5
1411,1226,2.25
1411,1266,7.0
1411,1267,3.0
1411,1269,5.0
1411,1312,7.75
1411,1322,6.5
1411,1323,1.0
1411,1373,5.5
1411,1422,2.6666666666666665
1411,1456,1.0
1411,1509,3.3333333333333335
1411,1510,11.0
1411,1521,5.25
1411,1524,3.0
1411,1526,3.6666666666666665
1411,1638,2.6666666666666665
1411,1644,1.0
1411,1645,2.0
1411,1715,16.333333333333332
1411,1715B,9.0
1411,1718,2.0
1411,1719,8.75
1411,1729,1.6666666666666667
1411,1815,3.0
1411,1815B,1.0
1411,1823,6.0
1411,1853,1.0
1411,1858,2.0
1411,1859,1.0
1411,1869,1.0
1411,1911,2.0
1411,1922,10.75
1411,1945,3.3333333333333335
1411,1946,3.0
1411,2001,14.0
1411,2002,3.5
1411,2025,3.0
1411,2030,2.0
1411,2032,1.5
1411,2040,1.0
1411,2054,2.0
1411,2109,10.75
1411,2110,3.0
1411,2112,5.0
1411,2200,2.75
1411,2206,12.25
1411,2216,1.0
1411,2217,2.0
1411,2218,1.0
1411,2230,3.0
1411,2246,2.0
1411,2247,3.0
1411,2256,28.0
1411,2258,1.0
1411,2315,8.75
1411,2316,1.0
1411,2321,1.0
1411,2352,2.0
1411,2368,27.75
1411,2379,2.0
1411,2384,1.3333333333333333
1411,2388,2.3333333333333335
1411,2395,2.5
1411,2413,6.0
1411,2507,1.0
1411,2508,1.0
1411,2510,6.0
1411,2511,1.0
1411,2603,1.0
1411,5507,3.0
1411,MI2,2.0
1411,PA318,1.0
1411,PC203,1.0
1411,PM60,1.0
1411,Q100,7.5
1411,Q101,2.5
1411,Q102,17.0
1411,Q202,1.0
1411,Q28,3.0
1411,Q29,1.5
1411,Q57,6.75
1411,Q59,22.5
1411,Q59B,16.5
1411,Q66,25.5
1411,Q70,11.75
1411,Q73,18.75
1411,Q74,23.5
1411,Q77C,16.75
1411,Q82,1.25
1411,Q88,1.0
1411,TCI23,3.0
1411,TCI25,4.0
1411,TCI28,2.5
1422,1509,1.0
1422,1524,7.0
1422,1645,1.0
1422,2112,4.5
1422,2120,1.0
1422,2247,4.0
1422,2388,7.0
1422,2413,2.5
1422,TCI25,1.0
1422,TCI28,2.0
1437,1751,3.0
1437,1933,2.0
1437,1952,1.0
1438,1033,1.0
1438,1064,1.0
1438,1128,1.0
1438,1144,1.0
1438,1155,1.0
1438,1224,2.0
1438,1323,2.0
1438,1327,1.0
1438,1443,1.0
1438,1456,1.0
1438,1510,1.0
1438,1512,1.0
1438,1731,3.0
1438,1828,3.0
1438,1911,2.0
1438,5507,1.0
1438,5824,1.0
1438,5828,2.0
1440,1026,1.0
1440,1033,1.0
1440,1224,1.0
1440,1225,1.0
1440,1438,1.0
1440,1543,2.5
1440,1721,2.0
1440,1730,1.0
1440,1731,1.0
1440,1770,1.0
1440,1779,1.5
1440,1828,1.0
1440,1866,1.6666666666666667
1440,1887,1.0
1440,1911,1.0
1440,1938,2.0
1440,1941,1.5
1440,1945,1.0
1440,1948,1.0
1440,1951,1.0
1440,2418,1.0
1443,1025,19.0
1443,1026,25.0
1443,1030,1.0
1443,1031,6.0
1443,1033,110.75
1443,1062,12.0
1443,1063,3.5
1443,1064,7.0
1443,1128,1.0
1443,1151,8.25
1443,1152,1.0
1443,1153,1.0
1443,1155,1.0
1443,1224,73.25
1443,1225,14.0
1443,1321,2.0
1443,1323,173.75
1443,1327,65.25
1443,1340,4.0
1443,1347,1.0
1443,1349,1.0
1443,1355,1.0
1443,1446,1.0
1443,1458,1.0
1443,1510,2.5
1443,1512,1.0
1443,1537,1.6666666666666667
1443,1543,1.6666666666666667
1443,1624,4.666666666666667
1443,1721,5.333333333333333
1443,1730,1.0
1443,1731,2.5
1443,1742,1.0
1443,1770,1.5
1443,1773,3.0
1443,1777,2.0
1443,1779,5.0
1443,1780,5.0
1443,1828,2.5
1443,1868,8.0
1443,1890,2.0
1443,1911,37.75
1443,1926,1.0
1443,1938,1.0
1443,1941,1.0
1443,1945,8.0
1443,1951,1.0
1443,2040,1.0
1443,2216,3.0
1443,2217,3.0
1443,2256,1.0
1443,2352,1.0
1443,2415,1.0
1443,2417,1.0
1443,2418,2.0
1443,3207,2.0
1443,AC41,1.0
1443,PA318,1.0
1443,TI08,1.0
1443,TI09,1.0
1443,TI20,1.0
1446,1216,1.0
1446,1327,63.25
1446,1537,1.0
1446,1617,1.0
1446,1742,1.6666666666666667
1446,1751,1.0
1446,1770,2.0
1446,2216,2.0
1446,2217,1.6666666666666667
1456,1144,1.0
1458,1033,2.0
1458,1225,1.0
1458,1340,1.0
1458,1543,2.0
1458,1721,1.0
1458,1779,1.0
1458,1828,1.0
1458,1911,1.0
1458,1926,1.0
1458,1933,2.0
1458,1945,1.0
1459,1144,1.0
1459,1456,1.0
1459,1951,1.0
1459,5520,1.3333333333333333
1459,5604,1.0
1459,5610,1.0
1459,5828,1.0
1460,1144,1.0
1460,1456,2.0
1460,1459,37.5
1460,1951,1.0
1460,2216,1.0
1460,2217,1.0
1460,5520,2.0
1460,5604,1.5
1460,5610,1.0
1460,5828,3.5
1460,5851,1.0
1460,5905,47.25
1460,LIB10,1.0
1460,TTR13,1.5
1463,1224,3.0
1463,1323,1.0
1463,1911,1.0
1463,1922,1.0
1463,2011,3.0
1463,5507,7.0
1463,5824,4.0
1463,5828,4.0
1463,5905,1.0
1510,1023,3.25
1510,1026,2.0
1510,1030,1.0
1510,1031,1.6666666666666667
1510,1033,20.75
1510,1064,14.5
1510,1122,12.5
1510,1123,33.75
1510,1128,1.0
1510,1144,3.5
1510,1151,1.6666666666666667
1510,1152,3.0
1510,1153,21.5
1510,1155,2.0
1510,1214,2.6666666666666665
1510,1216,1.0
1510,1219,1.0
1510,1220,3.5
1510,1224,25.0
1510,1225,2.3333333333333335
1510,1226,1.3333333333333333
1510,1266,3.0
1510,1269,4.0
1510,1312,2.0
1510,1321,1.0
1510,1322,17.5
1510,1323,3.25
1510,1327,3.5
1510,1340,2.0
1510,1350,1.0
1510,1373,11.0
1510,1446,4.25
1510,1459,1.5
1510,1460,2.0
1510,1512,2.0
1510,1537,1.0
1510,1543,1.5
1510,1617,1.0
1510,1624,1.0
1510,1633,1.5
1510,1638,2.75
1510,1715,5.0
1510,1718,1.0
1510,1719,4.333333333333333
1510,1721,2.6666666666666665
1510,1729,1.0
1510,1730,1.0
1510,1731,1.5
1510,1742,1.0
1510,1779,1.5
1510,1780,1.0
1510,1815,4.0
1510,1815B,2.0
1510,1823,5.5
1510,1828,2.0
1510,1833,3.0
1510,1852,1.0
1510,1859,2.5
1510,1868,3.0
1510,1869,1.0
1510,1875A,1.0
1510,1911,3.75
1510,1922,39.75
1510,1927,1.0
1510,1938,1.5
1510,1941,1.5
1510,1945,4.5
1510,1946,2.0
1510,1951,2.0
1510,2001,3.5
1510,2002,4.0
1510,2011,1.0
1510,2013,1.0
1510,2018,1.0
1510,2030,1.0
1510,2032,1.0
1510,2033,31.5
1510,2035,1.0
1510,2037,4.0
1510,2038,6.0
1510,2039,2.25
1510,2040,1.0
1510,2054,2.0
1510,2109,5.5
1510,2200,3.0
1510,2206,1.6666666666666667
1510,2216,2.0
1510,2217,2.0
1510,2230,1.0
1510,2246,1.0
1510,2256,7.25
1510,2315,1.5
1510,2368,1.5
1510,2380,1.0
1510,2384,1.0
1510,2395,2.0
1510,2413,1.0
1510,2416,5.0
1510,2450,1.0
1510,2510,2.5
1510,2511,1.0
1510,2603,1.0
1510,3628,2.0
1510,5507,8.25
1510,5511,1.0
1510,5602,1.0
1510,5824,3.0
1510,5828,1.0
1510,5852,1.0
1510,5905,1.0
1510,A65,13.0
1510,A88,1.3333333333333333
1510,PA309,1.0
1510,Q100,4.5
1510,Q101,3.3333333333333335
1510,Q102,1.0
1510,Q106,2.0
1510,Q28,3.0
1510,Q29,2.0
1510,Q57,8.0
1510,Q59,14.5
1510,Q59B,14.5
1510,Q66,3.0
1510,Q70,4.75
1510,Q73,7.25
1510,Q74,4.75
1510,Q77C,6.0
1510,Q82,2.0
1510,Q94,2.0
1512,1023,8.0
1512,1025,6.75
1512,1026,2.0
1512,1030,6.75
1512,1031,13.0
1512,1033,9.0
1512,1064,50.25
1512,1122,9.0
1512,1123,1.3333333333333333
1512,1128,36.5
1512,1144,1.0
1512,1151,12.75
1512,1152,5.0
1512,1153,12.75
1512,1155,36.5
1512,1220,1.0
1512,1224,14.25
1512,1225,1.5
1512,1266,1.0
1512,1321,3.0
1512,1322,40.5
1512,1323,1.5
1512,1373,26.5
1512,1456,44.25
1512,1459,2.25
1512,1460,3.25
1512,1537,1.0
1512,1911,1.0
1512,2011,1.0
1512,2018,3.0
1512,2021,1.0
1512,2022,1.0
1512,2040,1.0
1512,2216,1.0
1512,2217,1.0
1512,2413,1.0
1512,5507,1.0
1512,5716,1.0
1512,5824,1.0
1512,5852,1.25
1512,5857,13.333333333333334
1512,5862,4.0
1512,5904,1.0
1512,5905,1.75
1512,GAL1P,1.0
1512,MI2,1.0
1512,Q102,1.0
1512,TI08,1.0
1512,TI20,1.0
1521,1526,7.333333333333333
1537,1216,1.0
1537,1327,4.333333333333333
1537,1456,1.0
1537,1742,1.5
1537,1751,1.0
1537,1770,2.0
1537,1933,2.0
1537,5828,1.0
1538,1459,2.0
1538,1460,2.6666666666666665
1538,5905,3.6666666666666665
1543,1025,2.6666666666666665
1543,1026,1.0
1543,1033,11.75
1543,1216,2.0
1543,1225,6.25
1543,1323,1.0
1543,1340,23.0
1543,1350,2.0
1543,1437,2.3333333333333335
1543,1446,10.5
1543,1537,3.3333333333333335
1543,1617,1.0
1543,1624,2.3333333333333335
1543,1633,1.0
1543,1721,36.0
1543,1730,2.6666666666666665
1543,1731,11.25
1543,1742,1.5
1543,1751,3.0
1543,1770,2.3333333333333335
1543,1777,3.0
1543,1779,8.75
1543,1780,1.0
1543,1828,15.0
1543,1887,1.0
1543,1891,1.0
1543,1926,2.0
1543,1933,7.5
1543,1938,9.5
1543,1941,5.25
1543,1945,8.25
1543,1947,1.0
1557,1323,1.0
1557,1460,1.0
1557,2013,1.0
1557,5851,1.0
1612,1025,1.0
1612,1063,1.3333333333333333
1612,1064,1.0
1612,1152,1.0
1612,1153,1.0
1612,1220,2.0
1612,1224,2.0
1612,1411,4.333333333333333
1612,1509,4.5
1612,1521,6.0
1612,1526,6.333333333333333
1612,1614,2.0
1612,1618,1.0
1612,1619,1.0
1612,1643,1.0
1612,1645,1.0
1612,1715,2.5
1612,1858,1.5
1612,2112,1.0
1612,TCI26,1.0
1612,TCI28,1.5
1614,1025,1.5
1614,1026,1.0
1614,1030,1.0
1614,1061,2.0
1614,1062,1.5
1614,1063,1.5
1614,1122,1.0
1614,1151,2.0
1614,1152,1.0
1614,1153,1.3333333333333333
1614,1220,3.0
1614,1224,3.3333333333333335
1614,1266,1.0
1614,1373,1.0
1614,1411,3.0
1614,1509,4.75
1614,1521,3.25
1614,1526,3.0
1614,1644,2.0
1614,1645,3.0
1614,1715,5.333333333333333
1614,1715B,3.0
1614,1858,3.5
1614,1945,1.5
1614,2206,1.0
1614,2247,5.0
1614,2388,1.0
1614,TCI28,1.5
1617,1537,1.0
1617,1633,1.0
1617,1751,1.0
1617,2035,1.0
1618,1025,2.0
1618,1030,1.0
1618,1031,1.0
1618,1061,1.5
1618,1062,1.3333333333333333
1618,1063,1.0
1618,1151,2.0
1618,1152,1.5
1618,1153,1.0
1618,1220,2.0
1618,1224,2.3333333333333335
1618,1411,3.0
1618,1422,6.5
1618,1509,2.5
1618,1521,1.5
1618,1524,5.5
1618,1526,1.0
1618,1619,5.75
1618,1643,4.0
1618,1645,1.0
1618,1858,3.0
1618,1882,1.0
1618,1953,2.0
1618,2112,3.0
1618,2120,1.0
1618,2247,2.6666666666666665
1618,2388,6.75
1618,2413,2.0
1618,TCI26,2.0
1618,TCI28,1.0
1619,1031,2.0
1619,1152,1.0
1619,1153,1.0
1619,1224,2.0
1619,1411,2.5
1619,1422,7.0
1619,1524,6.0
1619,1645,1.0
1619,1858,2.0
1619,2112,4.5
1619,2120,1.0
1619,2247,3.6666666666666665
1619,2388,6.5
1619,2413,2.0
1619,EP15,1.0
1619,TCI25,1.5
1619,TCI26,1.0
1619,TCI28,1.5
1624,1225,3.0
1624,1323,3.0
1624,1327,5.0
1624,1340,4.0
1624,1350,1.0
1624,1373,1.0
1624,1446,3.75
1624,1537,1.5
1624,1617,1.0
1624,1633,1.0
1624,1721,3.0
1624,1731,2.3333333333333335
1624,1770,1.0
1624,1780,1.0
1624,1868,4.0
1624,1933,1.0
1624,1938,1.6666666666666667
1624,1945,3.0
1624,1951,1.0
1624,2216,2.0
1624,2217,2.0
1633,1927,12.666666666666666
1633,2038,2.0
1633,Q74,1.0
1634,1033,4.0
1634,1151,1.0
1634,1224,1.0
1634,1340,1.0
1634,1350,1.0
1634,1446,1.0
1634,1543,1.0
1634,1624,1.0
1634,1721,1.0
1634,1730,3.0
1634,1731,3.0
1634,1779,1.0
1634,1828,2.0
1634,1933,3.0
1634,1938,1.5
1634,1948,1.0
1637,1033,3.25
1637,1063,1.0
1637,1064,1.0
1637,1151,2.0
1637,1224,1.3333333333333333
1637,1225,7.75
1637,1323,1.0
1637,1327,5.5
1637,1340,6.0
1637,1347,1.0
1637,1350,1.5
1637,1355,1.0
1637,1437,3.0
1637,1438,1.0
1637,1443,3.0
1637,1446,6.25
1637,1510,1.0
1637,1537,1.0
1637,1543,4.0
1637,1624,1.5
1637,1634,1.0
1637,1640,1.0
1637,1721,7.75
1637,1730,2.0
1637,1731,2.3333333333333335
1637,1751,2.0
1637,1770,1.0
1637,1779,1.75
1637,1828,5.0
1637,1866,7.666666666666667
1637,1868,6.0
1637,1872,5.0
1637,1880,1.0
1637,1887,3.0
1637,1890,1.0
1637,1891,1.0
1637,1911,6.0
1637,1926,2.0
1637,1933,2.0
1637,1938,2.3333333333333335
1637,1941,5.5
1637,1945,5.333333333333333
1637,1948,1.0
1637,2216,2.0
1637,2217,2.0
1637,2418,6.0
1638,1144,3.5
1638,1220,6.0
1638,1266,2.0
1638,1269,2.0
1638,1729,1.0
1638,1927,2.0
1638,2001,1.3333333333333333
1638,2200,3.5
1640,1731,1.0
1640,1887,1.0
1641,1151,1.0
1641,1225,1.0
1641,1543,1.0
1641,1938,1.0
1643,1220,2.0
1643,1509,1.0
1643,TCI26,2.0
1644,1509,2.0
1644,2388,1.0
1644,TCI26,1.0
1645,1509,3.0
1645,1524,1.0
1645,2388,2.0
1715,1023,1.0
1715,1025,3.0
1715,1033,1.0
1715,1064,9.666666666666666
1715,1122,6.0
1715,1144,2.0
1715,1220,4.5
1715,1226,1.0
1715,1266,2.0
1715,1267,1.0
1715,1312,26.333333333333332
1715,1322,1.0
1715,1373,2.0
1715,1509,5.333333333333333
1715,1521,1.6666666666666667
1715,1643,1.0
1715,1644,2.0
1715,1645,3.0
1715,1853,2.5
1715,1945,3.5
1715,1946,10.0
1715,2112,1.0
1715,2217,1.0
1715,2242,1.0
1715,2258,1.0
1715,2315,26.666666666666668
1715,2316,2.5
1715,2368,19.0
1715,2379,1.0
1715,2380,2.0
1715,2388,2.0
1715,2396,1.5
1715,2506,1.0
1715,2508,1.0
1715,2510,10.666666666666666
1715,2511,1.0
1715,MI2,1.0
1715,TCI26,1.0
1715,TCI27,1.0
1715,TCI28,3.0
1715B,1025,2.0
1715B,1064,3.0
1715B,1312,14.0
1715B,1509,3.0
1715B,1521,1.0
1715B,1853,2.0
1715B,1875A,1.0
1715B,1946,6.0
1715B,2218,1.0
1715B,2315,8.0
1715B,2316,4.0
1715B,2368,3.0
1715B,2379,1.0
1715B,2380,3.0
1715B,2507,1.0
1715B,2508,1.0
1715B,2510,6.0
1715B,2511,1.0
1718,1025,1.0
1718,1144,2.0
1718,1220,1.0
1718,1224,1.0
1718,1638,2.0
1718,1719,1.0
1718,1815B,1.0
1718,1823,1.3333333333333333
1718,2002,2.6666666666666665
1718,2109,2.0
1718,2200,3.75
1718,2256,1.0
1718,5507,1.0
1719,1025,1.0
1719,1033,2.0
1719,1144,3.6666666666666665
1719,1220,4.0
1719,1266,2.0
1719,1269,2.0
1719,1373,1.0
1719,1537,1.0
1719,1638,5.5
1719,1721,1.0
1719,1823,22.0
1719,1868,2.0
1719,1927,1.0
1719,1945,2.5
1719,2001,15.0
1719,2002,2.75
1719,2030,3.0
1719,2032,3.3333333333333335
1719,2200,2.6666666666666665
1721,1216,1.0
1721,1437,3.0
1721,1446,28.75
1721,1537,10.0
1721,1742,2.0
1721,1751,5.0
1721,1770,2.5
1721,1891,2.0
1721,1933,5.0
1721,1938,7.75
1721,1947,1.0
1721,1952,2.5
1721,2216,3.0
1721,2217,3.0
1727,2002,1.0
1729,1144,1.3333333333333333
1730,1437,1.0
1730,1446,2.5
1730,1721,2.0
1730,1751,2.0
1730,1770,2.0
1730,1887,1.0
1730,1933,1.5
1730,1938,3.3333333333333335
1730,1951,1.0
1730,2217,1.0
1731,1025,1.0
1731,1225,6.75
1731,1323,1.0
1731,1327,3.25
1731,1340,5.0
1731,1350,2.5
1731,1437,1.3333333333333333
1731,1446,14.0
1731,1537,3.6666666666666665
1731,1721,22.5
1731,1730,1.0
1731,1742,1.0
1731,1751,3.25
1731,1770,1.0
1731,1777,1.0
1731,1780,1.0
1731,1887,2.0
1731,1933,5.333333333333333
1731,1938,7.5
1731,1945,9.25
1731,1947,1.0
1731,1952,1.0
1731,2216,1.0
1731,2217,1.0
1742,1933,1.0
1751,1933,2.0
1765,1023,1.0
1765,1025,2.6666666666666665
1765,1031,1.0
1765,1033,3.0
1765,1064,6.75
1765,1122,5.5
1765,1123,5.0
1765,1128,2.6666666666666665
1765,1144,4.0
1765,1153,2.0
1765,1155,8.75
1765,1220,3.0
1765,1224,6.25
1765,1226,11.75
1765,1266,2.0
1765,1269,3.0
1765,1373,3.0
1765,1411,10.25
1765,1510,2.75
1765,1638,3.75
1765,1719,33.0
1765,1727,1.0
1765,1815,4.5
1765,1815B,1.0
1765,1823,29.0
1765,1859,1.0
1765,1868,1.0
1765,1922,13.0
1765,1927,1.0
1765,1945,1.0
1765,2001,14.25
1765,2002,5.25
1765,2030,2.3333333333333335
1765,2032,3.25
1765,2109,31.75
1765,2200,3.0
1765,2256,4.333333333333333
1765,2368,1.0
1765,2603,1.0
1765,5507,6.5
1765,PA74,1.0
1765,PM73,1.0
1765,TIM10,1.0
1765,TIM12,1.0
1765,TIM13,1.0
1765,TIM14,1.0
1765,TIM40,1.0
1765,TIM81,1.0
1770,1216,2.0
1770,1437,1.0
1770,1742,1.5
1770,1751,1.3333333333333333
1770,1933,1.0
1770,1951,1.0
1773,1033,6.0
1773,1216,1.0
1773,1225,1.0
1773,1340,3.0
1773,1446,1.0
1773,1543,4.0
1773,1624,1.0
1773,1721,3.0
1773,1730,1.0
1773,1731,1.0
1773,1751,2.0
1773,1770,1.0
1773,1777,6.0
1773,1779,4.0
1773,1828,1.0
1773,1933,1.0
1773,1938,5.0
1773,1941,1.0
1773,1948,1.0
1777,1216,1.0
1777,1340,2.0
1777,1721,1.0
1777,1751,1.0
1777,1770,3.0
1777,1933,2.5
1777,1938,3.0
1779,1023,2.0
1779,1033,12.75
1779,1122,3.5
1779,1216,2.0
1779,1220,2.0
1779,1225,6.25
1779,1266,2.0
1779,1322,1.0
1779,1323,1.0
1779,1327,1.5
1779,1340,2.0
1779,1350,1.0
1779,1373,1.0
1779,1437,1.5
1779,1446,2.5
1779,1537,2.0
1779,1624,2.75
1779,1633,9.25
1779,1721,7.666666666666667
1779,1730,3.0
1779,1731,5.25
1779,1742,2.0
1779,1751,1.0
1779,1770,1.6666666666666667
