uc_1,uc_2,coincidencia
1353,1835,3.0
1353,1857,1.0
1353,1871,7.5
1353,1876,2.0
1353,1898,2.0
1353,1937,1.0
1353,1938,3.0
1353,1942,3.2
1353,2216,2.0
1353,2398,2.0
1353,3207,1.0
1353,5916,2.0
1354,1325,1.5
1354,1340,23.0
1354,1537,35.75
1354,1730,2.75
1354,1758,5.5
1354,1766,5.0
1354,1774,10.0
1354,1775,6.0
1354,1776,4.25
1354,1780,2.0
1354,1781,6.0
1354,1848,1.0
1354,1876,1.0
1354,1937,1.5
1354,1952,1.0
1354,2216,2.5
1354,2217,2.0
1354,5705,1.0
1354,5828,3.0
1354,PE57,1.0
1359,1220,5.0
1359,1266,1.0
1359,1465,4.0
1359,1522,2.75
1359,1524,1.0
1359,1527,2.5
1373,1266,3.0
1373,1321,1.5
1373,1457,2.0
1373,2001,1.0
1373,2216,1.0
1373,2217,1.0
1373,5508,1.0
1373,5904,7.333333333333333
1373,LIB49,4.0
1373,Q80,1.0
1373,TI11,1.0
1373,TIM41,1.0
1418,1359,1.0
1418,1419,2.0
1418,1421,1.0
1418,1522,2.0
1418,1524,9.0
1418,1527,2.0
1418,1611,4.5
1418,2110,1.0
1418,2112,1.0
1418,2247,3.0
1418,2412,1.5
1418,2414,1.0
1419,1359,2.0
1419,1421,8.0
1419,1465,1.0
1419,1611,1.0
1419,2112,2.0
1419,2247,2.0
1419,2412,7.0
1420,1152,1.0
1420,1153,1.5
1420,1359,3.0
1420,1418,1.5
1420,1419,7.5
1420,1421,7.5
1420,1871,1.0
1420,2025,1.0
1420,2112,2.0
1420,2247,2.0
1420,2412,6.0
1421,1359,3.0
1421,1611,1.0
1421,2112,2.0
1421,2412,6.0
1434,1025,1.0
1434,1057,1.0
1434,1151,2.0
1434,1213,1.0
1434,1316,2.25
1434,1325,1.0
1434,1340,5.333333333333333
1434,1353,3.0
1434,1354,3.5
1434,1447,2.5
1434,1450,1.0
1434,1537,1.6666666666666667
1434,1545,2.0
1434,1610,2.0
1434,1631,1.0
1434,1632,1.0
1434,1636,1.5
1434,1650,1.0
1434,1716,3.75
1434,1730,2.5
1434,1731,4.0
1434,1749,1.0
1434,1758,1.5
1434,1766,1.0
1434,1767,1.3333333333333333
1434,1774,5.0
1434,1775,2.3333333333333335
1434,1776,4.5
1434,1780,1.0
1434,1781,2.6666666666666665
1434,1828,7.0
1434,1835,2.0
1434,1857,1.5
1434,1868,1.0
1434,1871,6.5
1434,1886,1.0
1434,1898,7.0
1434,1937,1.0
1434,1938,2.0
1434,1942,2.6666666666666665
1434,1952,2.5
1434,2216,1.0
1434,2217,1.0
1434,5828,1.0
1434,5916,4.0
1438,1026,3.0
1438,1027,8.0
1438,1057,1.0
1438,1066,1.0
1438,1122,1.5
1438,1151,1.0
1438,1271,1.0
1438,1316,2.0
1438,1321,1.5
1438,1324,8.0
1438,1325,1.5
1438,1340,1.0
1438,1353,2.0
1438,1354,2.0
1438,1434,1.5
1438,1447,2.0
1438,1450,2.0
1438,1537,4.0
1438,1610,2.0
1438,1650,7.0
1438,1716,2.0
1438,1731,1.0
1438,1828,2.0
1438,1871,6.0
1438,2040,3.0
1438,5715,1.0
1438,5828,1.0
1438,5849,1.0
1438,5850,1.0
1438,5916,2.0
1440,1057,1.0
1440,1354,5.0
1440,1434,2.0
1440,1447,1.0
1440,1537,1.0
1440,1610,2.0
1440,1716,2.0
1440,1749,1.0
1440,1758,2.0
1440,1776,1.0
1440,1780,1.0
1440,1781,1.0
1440,1866,1.0
1440,1942,1.0
1440,1952,2.0
1447,1025,1.0
1447,1057,2.0
1447,1151,3.0
1447,1316,3.5
1447,1340,3.0
1447,1353,1.0
1447,1354,5.5
1447,1450,1.5
1447,1537,4.666666666666667
1447,1545,1.0
1447,1610,3.6666666666666665
1447,1631,1.0
1447,1650,1.0
1447,1716,4.5
1447,1730,3.0
1447,1731,2.0
1447,1749,2.5
1447,1758,1.0
1447,1774,1.0
1447,1775,3.0
1447,1776,3.0
1447,1780,1.0
1447,1781,3.0
1447,1835,3.0
1447,1857,2.0
1447,1868,1.0
1447,1937,2.0
1447,1942,1.6666666666666667
1447,1952,1.0
1447,5705,1.0
1447,5916,5.5
1448,1151,1.0
1448,1316,1.0
1448,1325,1.0
1448,1340,1.0
1448,1352,1.0
1448,1354,4.333333333333333
1448,1434,2.0
1448,1447,1.0
1448,1450,2.0
1448,1537,2.0
1448,1545,2.0
1448,1716,4.666666666666667
1448,1730,1.0
1448,1731,1.0
1448,1758,1.0
1448,1766,1.0
1448,1767,1.0
1448,1775,1.0
1448,1776,2.0
1448,1781,1.5
1448,1942,1.0
1448,1949,1.0
1448,1952,1.0
1448,5916,3.3333333333333335
1450,1023,2.0
1450,1026,2.0
1450,1027,3.0
1450,1057,1.5
1450,1122,1.0
1450,1129,1.0
1450,1208,1.0
1450,1307,1.0
1450,1321,3.0
1450,1324,3.4
1450,1325,2.5
1450,1340,2.0
1450,1354,3.5
1450,1373,2.0
1450,1456,1.0
1450,1457,1.75
1450,1461,3.6
1450,1513,2.2
1450,1537,5.6
1450,1620,1.0
1450,1632,1.0
1450,1636,1.0
1450,1730,1.0
1450,1731,1.0
1450,1766,1.0
1450,1774,1.0
1450,1776,1.0
1450,1780,1.0
1450,1781,1.0
1450,1828,1.0
1450,1868,1.0
1450,1886,1.0
1450,1937,1.0
1450,2013,2.0
1450,2018,1.0
1450,2020,1.0
1450,2022,1.0
1450,2060,1.0
1450,5508,1.0
1450,5720,2.6666666666666665
1450,5828,4.0
1450,5839,4.0
1450,5853,1.0
1450,5855,4.4
1450,5866,1.0
1450,PE031,1.0
1457,1266,1.0
1457,1456,2.0
1457,1537,1.3333333333333333
1457,1556,1.25
1457,5514,1.0
1457,5603,1.6666666666666667
1457,5720,1.0
1457,PA288,1.0
1461,1025,1.0
1461,1209,1.0
1461,1307,5.0
1461,1321,2.0
1461,1324,1.0
1461,1457,1.5
1461,1556,15.4
1461,1620,2.5
1461,1868,1.0
1461,2011,4.4
1461,2013,2.0
1461,2018,2.25
1461,2020,2.0
1461,2022,2.0
1461,5508,7.6
1461,5514,2.25
1461,5603,4.4
1461,5705,3.0
1461,5720,4.75
1461,5828,5.5
1461,5839,4.5
1461,5853,5.0
1461,5855,2.6
1461,5866,1.5
1462,1023,1.5
1462,1122,2.0
1462,1307,1.0
1462,1321,1.0
1462,1324,1.0
1462,1450,4.6
1462,1461,6.0
1462,1513,1.0
1462,1534,2.3333333333333335
1462,1537,3.3333333333333335
1462,1545,1.0
1462,1556,1.25
1462,1610,1.0
1462,1650,2.0
1462,1871,1.6666666666666667
1462,2011,1.0
1462,2013,3.25
1462,2018,1.0
1462,2020,1.5
1462,2060,1.0
1462,2061,2.0
1462,5508,1.0
1462,5609,1.5
1462,5715,3.0
1462,5717,1.0
1462,5720,2.3333333333333335
1462,5815,1.0
1462,5828,3.0
1462,5839,2.0
1462,5849,2.8
1462,5850,4.4
1462,5853,3.0
1462,5855,4.25
1462,5864,1.0
1462,5866,1.5
1464,1027,1.0
1464,1321,1.0
1464,1359,1.0
1464,1465,13.0
1464,1524,5.0
1464,1611,7.0
1464,2112,2.0
1464,2412,2.0
1464,2414,1.0
1508,1025,7.4
1508,1122,29.8
1508,1220,3.5
1508,1266,4.0
1508,1321,1.0
1508,1851,1.5
1508,2210,1.0
1508,2216,2.0
1508,2371,1.5
1508,2381,1.3333333333333333
1513,1023,6.8
1513,1025,5.8
1513,1026,1.0
1513,1027,2.5
1513,1122,20.0
1513,1129,2.0
1513,1208,1.0
1513,1209,1.0
1513,1307,36.8
1513,1321,5.6
1513,1324,2.0
1513,1325,1.0
1513,1456,11.0
1513,1457,28.0
1513,1461,6.6
1513,1537,2.0
1513,1620,1.0
1513,1868,1.0
1513,2011,1.6
1513,2013,1.3333333333333333
1513,2018,2.5
1513,2020,2.6666666666666665
1513,2022,1.0
1513,2060,1.0
1513,2216,1.0
1513,2217,1.0
1513,5508,2.5
1513,5514,1.6666666666666667
1513,5518,1.5
1513,5603,1.5
1513,5705,2.0
1513,5720,2.0
1513,5828,1.5
1513,5853,2.0
1513,5855,4.0
1513,5866,1.0
1513,MI2,1.0
1513,PA288,1.0
1522,1527,8.5
1534,1023,1.0
1534,1025,1.0
1534,1066,1.0
1534,1122,1.3333333333333333
1534,1131,2.0
1534,1321,1.3333333333333333
1534,1324,2.5
1534,1457,2.0
1534,1461,1.25
1534,1556,3.6
1534,1610,1.0
1534,1650,2.0
1534,1857,2.0
1534,1871,1.0
1534,2011,2.8
1534,2013,6.5
1534,2018,2.0
1534,2020,5.0
1534,2021,2.0
1534,2061,2.0
1534,5508,1.0
1534,5609,2.3333333333333335
1534,5705,1.5
1534,5717,3.0
1534,5720,2.5
1534,5828,1.0
1534,5839,1.0
1534,5849,2.0
1534,5850,4.4
1534,5853,1.0
1534,5855,1.0
1534,5866,2.0
1534,Q16,1.0
1537,1325,134.0
1537,1456,2.0
1537,1766,2.5
1537,1774,5.0
1537,1775,4.666666666666667
1537,1776,2.3333333333333335
1537,1778,1.0
1537,1780,1.5
1537,1876,1.5
1537,1886,3.0
1537,2216,2.0
1537,2217,1.0
1537,5720,1.0
1537,5828,4.5
1537,5866,2.0
1537,PA243,1.0
1539,1023,1.0
1539,1122,4.0
1539,1220,1.0
1539,1266,1.5
1539,1321,1.0
1539,1373,1.5
1539,1610,2.0
1539,1620,1.5
1539,1632,4.0
1539,1650,2.0
1539,1723,3.8
1539,1868,8.0
1539,1920,12.0
1539,2032,1.0
1539,2098,2.0
1539,2099,1.6666666666666667
1539,2391,1.0
1539,2398,2.0
1539,3207,2.0
1539,Q16,6.2
1545,1025,3.0
1545,1027,1.0
1545,1057,1.3333333333333333
1545,1151,1.3333333333333333
1545,1316,1.6666666666666667
1545,1324,1.0
1545,1325,2.0
1545,1340,2.0
1545,1353,2.0
1545,1354,4.666666666666667
1545,1450,1.0
1545,1537,2.6666666666666665
1545,1610,2.0
1545,1631,2.0
1545,1636,1.0
1545,1716,4.333333333333333
1545,1730,1.5
1545,1731,3.0
1545,1749,1.0
1545,1758,1.0
1545,1766,3.0
1545,1767,3.0
1545,1774,1.0
1545,1775,1.0
1545,1776,1.0
1545,1781,2.0
1545,1835,2.0
1545,1857,1.0
1545,1871,3.0
1545,1942,1.3333333333333333
1545,5904,1.0
1545,5916,2.5
1556,1537,1.0
1556,5720,2.0
1556,5828,1.0
1556,5853,1.0
1556,5866,1.0
1610,1023,7.666666666666667
1610,1025,1.5
1610,1026,10.666666666666666
1610,1027,63.0
1610,1057,1.0
1610,1122,39.333333333333336
1610,1220,8.5
1610,1266,5.0
1610,1307,2.3333333333333335
1610,1321,23.333333333333332
1610,1322,4.0
1610,1324,83.33333333333333
1610,1325,70.0
1610,1340,9.5
1610,1354,24.0
1610,1373,2.0
1610,1450,6.0
1610,1456,2.0
1610,1457,3.0
1610,1461,2.6666666666666665
1610,1508,13.333333333333334
1610,1513,1.6666666666666667
1610,1537,82.66666666666667
1610,1556,2.0
1610,1620,6.666666666666667
1610,1700,2.0
1610,1722,2.0
1610,1724,3.6666666666666665
1610,1727,1.0
1610,1730,2.0
1610,1731,12.333333333333334
1610,1749,3.5
1610,1758,3.3333333333333335
1610,1766,1.0
1610,1767,1.5
1610,1774,2.5
1610,1775,2.3333333333333335
1610,1776,2.6666666666666665
1610,1780,3.0
1610,1781,3.0
1610,1818,4.666666666666667
1610,1824,13.0
1610,1851,2.0
1610,1856,14.333333333333334
1610,1868,6.5
1610,1870,1.0
1610,1937,2.0
1610,2001,5.0
1610,2002,5.666666666666667
1610,2004,11.333333333333334
1610,2011,2.3333333333333335
1610,2013,4.0
1610,2018,1.0
1610,2022,1.0
1610,2054,3.0
1610,2099,1.0
1610,2207,6.0
1610,2210,2.0
1610,2211,1.0
1610,2216,2.5
1610,2371,3.3333333333333335
1610,2379,3.6666666666666665
1610,2381,1.5
1610,2389,2.0
1610,2391,1.0
1610,2403,3.5
1610,2404,3.0
1610,2405,2.0
1610,2411,2.0
1610,2450,7.0
1610,2504,1.5
1610,2505,6.0
1610,2605,2.0
1610,2707,9.666666666666666
1610,2804,1.0
1610,2805,2.0
1610,5504,2.5
1610,5508,2.0
1610,5514,1.0
1610,5603,1.0
1610,5839,3.0
1610,5853,1.0
1610,5855,1.5
1610,PA243,1.0
1610,Q16,4.0
1611,1023,1.0
1611,1025,1.0
1611,1027,1.0
1611,1266,1.0
1611,1321,1.0
1611,1359,2.4
1611,1465,12.0
1611,1522,2.3333333333333335
1611,1524,4.666666666666667
1611,1527,2.6666666666666665
1611,2112,1.5
1611,2414,3.0
1611,TCI22,1.5
1611,TCI29,3.0
1620,1025,54.0
1620,1220,8.5
1620,1266,23.0
1620,1307,1.3333333333333333
1620,1321,3.0
1620,1322,6.5
1620,1324,1.5
1620,1359,1.0
1620,1373,11.333333333333334
1620,1457,2.0
1620,1556,1.0
1620,1824,1.0
1620,2001,1.0
1620,2013,1.0
1620,2216,4.0
1620,2217,1.0
1620,5508,1.0
1620,5603,1.0
1620,5705,2.0
1620,5855,1.0
1620,5904,1.0
1620,LIB49,1.5
1620,LIB55,1.5
1620,PA288,1.0
1620,TI11,1.0
1620,TI12,1.0
1631,1027,1.0
1631,1057,2.0
1631,1122,1.0
1631,1220,1.0
1631,1316,1.0
1631,1324,2.0
1631,1325,1.0
1631,1340,1.0
1631,1354,1.0
1631,1373,1.0
1631,1450,1.0
1631,1537,2.0
1631,1539,1.0
1631,1716,2.0
1631,1723,1.0
1631,1730,1.0
1631,1731,1.0
1631,1749,2.0
1631,1758,1.0
1631,1766,1.0
1631,1767,1.0
1631,1775,1.0
1631,1778,2.0
1631,1781,1.0
1631,1788,1.0
1631,1835,1.0
1631,1876,1.0
1631,1940,1.0
1631,2099,1.0
1631,2391,1.0
1631,5916,1.0
1631,Q16,1.0
1632,1213,1.0
1632,1340,3.0
1632,1354,3.0
1632,1537,3.0
1632,1731,1.0
1632,1774,1.0
1632,1776,3.0
1632,2098,1.0
1632,2099,3.0
1632,2216,1.0
1636,1325,1.0
1636,1354,2.0
1636,1537,1.0
1636,1632,2.0
1636,1730,1.0
1636,1731,1.0
1636,1758,1.0
1636,1774,3.0
1636,1776,3.0
1636,2216,1.0
1650,1023,5.5
1650,1025,2.0
1650,1026,31.0
1650,1027,96.0
1650,1122,34.5
1650,1129,2.0
1650,1213,1.0
1650,1266,5.0
1650,1307,3.0
1650,1321,15.0
1650,1324,133.5
1650,1325,99.0
1650,1340,10.0
1650,1354,23.0
1650,1373,9.0
1650,1450,5.0
1650,1457,2.0
1650,1461,6.0
1650,1508,8.0
1650,1513,1.5
1650,1537,92.0
1650,1556,5.0
1650,1620,7.0
1650,1700,2.5
1650,1724,3.5
1650,1731,11.0
1650,1758,3.0
1650,1766,1.0
1650,1767,4.5
1650,1774,2.0
1650,1775,4.0
1650,1776,4.0
1650,1780,5.0
1650,1781,3.0
1650,1818,1.5
1650,1824,7.5
1650,1828,11.0
1650,1851,2.0
1650,1856,7.5
1650,1876,1.0
1650,1886,2.0
1650,1888,1.0
1650,1898,1.0
1650,1938,3.0
1650,2001,5.0
1650,2002,6.5
1650,2004,4.0
1650,2011,1.0
1650,2013,5.0
1650,2032,2.0
1650,2207,3.0
1650,2216,2.0
1650,2217,2.0
1650,2371,4.0
1650,2379,4.5
1650,2389,1.5
1650,2391,1.0
1650,2403,4.0
1650,2404,2.5
1650,2405,2.0
1650,2450,2.5
1650,2504,3.0
1650,2505,4.0
1650,2707,6.5
1650,2804,4.0
1650,5504,2.0
1650,5508,2.0
1650,5514,2.0
1650,5518,1.0
1650,5603,1.0
1650,5705,1.0
1650,5720,1.0
1650,5828,4.0
1650,5855,1.0
1650,PA278,1.0
1650,Q16,2.0
1650,TIM13,1.0
1700,1220,1.0
1700,1266,2.0
1700,1321,1.0
1700,1851,1.0
1700,2359,2.0
1700,2371,14.6
1700,2403,1.0
1700,2410,2.0
1700,2411,4.0
1700,2504,1.3333333333333333
1700,2505,1.5
1700,2804,1.5
1716,1025,2.75
1716,1026,1.0
1716,1027,1.5
1716,1057,1.25
1716,1213,1.0
1716,1324,1.0
1716,1325,31.2
1716,1340,31.25
1716,1354,70.75
1716,1450,2.75
1716,1513,1.0
1716,1537,50.2
1716,1610,24.666666666666668
1716,1632,5.0
1716,1636,3.0
1716,1650,18.5
1716,1730,1.0
1716,1731,18.8
1716,1766,4.0
1716,1767,4.333333333333333
1716,1774,5.333333333333333
1716,1775,5.25
1716,1776,2.5
1716,1780,2.0
1716,1781,6.25
1716,1828,15.0
1716,1848,1.0
1716,1868,1.0
1716,1876,6.0
1716,1897,1.0
1716,1898,8.0
1716,1938,19.0
1716,1952,2.0
1716,2002,1.0
1716,2216,3.5
1716,2217,1.0
1716,2398,1.0
1716,5705,1.0
1716,5828,1.0
1716,5904,1.0
1720,1027,1.0
1720,1122,2.0
1720,1131,1.0
1720,1154,1.0
1720,1220,2.0
1720,1266,3.0
1720,1321,1.0
1720,1610,6.0
1720,1650,2.5
1720,1722,2.0
1720,1723,1.0
1720,1724,8.6
1720,1788,1.0
1720,1805,5.4
1720,1818,1.3333333333333333
1720,1824,7.2
1720,1850,8.8
1720,1856,6.0
1720,1871,2.3333333333333335
1720,1920,1.0
1720,1954,1.0
1720,2001,1.0
1720,2002,1.6666666666666667
1720,2004,3.6666666666666665
1720,2032,1.5
1720,2054,2.0
1720,2394,1.0
1720,2706,3.8
1720,2707,2.0
1720,Q16,1.0
1722,1824,1.0
1723,1023,1.0
1723,1025,4.8
1723,1026,1.0
1723,1027,1.0
1723,1122,44.4
1723,1220,6.0
1723,1266,3.3333333333333335
1723,1321,1.0
1723,1322,2.0
1723,1373,5.0
1723,1610,33.0
1723,1620,4.0
1723,1650,36.5
1723,1722,2.0
1723,1818,1.3333333333333333
1723,1824,4.0
1723,1856,3.8
1723,1868,3.0
1723,2001,9.0
1723,2002,1.0
1723,2032,5.0
1723,2098,1.0
1723,2099,2.6666666666666665
1723,2391,1.5
1723,2398,1.0
1723,2707,2.3333333333333335
1723,5504,1.0
1723,Q16,3.0
1723,TIM10,1.0
1723,TIM11,1.0
1723,TIM12,1.0
1723,TIM13,1.0
1724,1025,1.0
1724,1266,1.0
1724,1321,1.0
1724,1620,1.0
1724,1722,2.0
1724,1818,1.5
1724,1824,5.4
1724,1868,2.0
1724,2001,2.0
1724,2002,2.5
1724,2004,2.0
1724,2032,1.0
1724,2054,1.0
1727,2004,1.0
1727,5705,1.0
1730,1537,2.5
1730,1758,4.5
1730,1774,2.5
1730,1775,3.0
1730,1776,1.3333333333333333
1730,1781,1.5
1730,1937,1.0
1730,1952,2.0
1730,5828,1.0
1731,1025,2.5
1731,1324,1.0
1731,1325,4.8
1731,1340,10.0
1731,1354,14.75
1731,1537,12.4
1731,1730,2.5
1731,1758,4.0
1731,1766,1.0
1731,1767,2.5
1731,1774,7.666666666666667
1731,1775,3.75
1731,1776,3.5
1731,1778,1.0
1731,1780,1.0
1731,1781,3.75
1731,1876,2.0
1731,1898,6.0
1731,1937,3.0
1731,1938,10.0
1731,1952,1.0
1731,2216,1.0
1731,2217,1.0
1731,5828,2.0
1749,1025,1.0
1749,1057,1.0
1749,1325,1.0
1749,1354,6.0
1749,1537,2.5
1749,1730,3.0
1749,1731,3.5
1749,1758,8.0
1749,1767,3.0
1749,1774,4.0
1749,1775,3.0
1749,1776,3.5
1749,1778,2.0
1749,1780,2.5
1749,1781,3.5
1749,1952,1.0
1749,5705,1.0
1758,1325,1.0
1758,1537,4.5
1758,1766,1.0
1758,1774,5.333333333333333
1758,1775,1.0
1758,1776,4.333333333333333
1758,1778,1.0
1758,1780,1.5
1758,1781,5.0
1758,1937,3.0
1758,1952,1.0
1758,2398,2.0
1758,5705,1.0
1764,1023,1.0
1764,1025,3.8
1764,1030,1.5
1764,1031,1.0
1764,1066,2.0
1764,1122,37.4
1764,1131,2.0
1764,1151,1.0
1764,1152,1.0
1764,1153,8.4
1764,1154,10.0
1764,1220,5.0
1764,1266,3.0
1764,1322,1.0
1764,1373,2.0
1764,1539,5.75
1764,1610,28.0
1764,1620,4.0
1764,1631,1.0
1764,1632,1.0
1764,1650,28.5
1764,1720,1.0
1764,1722,1.5
1764,1723,73.0
1764,1724,2.0
1764,1788,1.0
1764,1805,32.6
1764,1818,1.5
1764,1824,1.75
1764,1850,11.8
1764,1856,1.3333333333333333
1764,1868,8.0
1764,1871,13.666666666666666
1764,1920,4.4
1764,1940,16.0
1764,1954,25.0
1764,2001,8.0
1764,2002,1.0
1764,2004,1.0
1764,2032,5.0
1764,2098,1.6666666666666667
1764,2099,2.3333333333333335
1764,2108,46.4
1764,2244,4.2
1764,2391,1.5
1764,2707,1.0
1764,3207,1.0
1764,3334,2.8
1764,5504,1.0
1764,Q16,2.6
1764,Q22,6.0
1764,TIM11,1.0
1766,1325,3.0
1766,1775,1.0
1766,1876,2.0
1767,1025,1.0
1767,1325,5.0
1767,1340,4.0
1767,1354,4.666666666666667
1767,1537,6.333333333333333
1767,1730,1.3333333333333333
1767,1758,2.75
1767,1766,1.0
1767,1774,5.0
1767,1775,2.5
1767,1778,1.0
1767,1780,1.0
1767,1781,1.6666666666666667
1767,1876,1.5
1767,1898,1.0
1767,1937,4.0
1767,1938,5.0
1767,1952,1.0
1767,5720,1.0
1767,5828,1.0
1773,5828,1.0
1774,1325,7.0
1774,1775,6.5
1774,1776,5.0
1774,1780,1.0
1774,1876,2.0
1774,1952,1.0
1775,1325,1.75
1775,5828,1.0
1776,1325,1.0
1776,1775,4.333333333333333
1778,1325,1.0
1780,1325,3.3333333333333335
1780,1776,1.0
1780,1952,1.0
1780,2398,2.0
1781,1325,4.0
1781,1537,5.0
1781,1766,1.0
1781,1774,5.0
1781,1775,2.0
1781,1776,5.0
1781,1952,1.0
1781,5828,1.0
1788,1461,1.0
1788,1610,4.0
1788,1650,1.0
1788,1723,1.0
1788,1724,3.0
1788,1818,2.0
1788,1824,1.3333333333333333
1788,1856,1.6666666666666667
1788,1920,1.5
1788,1954,3.0
1788,2002,3.0
1788,2004,1.0
1788,2011,1.0
1788,2013,1.0
1788,2030,1.0
1788,2054,1.0
1788,2098,2.0
1788,2099,2.0
1788,2706,2.0
1788,5839,1.0
1788,AC36,1.0
1788,Q16,3.0
1805,1023,1.5
1805,1025,6.0
1805,1066,1.5
1805,1122,1.0
1805,1131,3.3333333333333335
1805,1152,2.0
1805,1153,4.4
1805,1154,6.6
1805,1220,8.5
1805,1266,5.0
1805,1321,1.5
1805,1508,21.4
1805,1539,1.0
1805,1610,26.333333333333332
1805,1620,3.5
1805,1650,28.0
1805,1700,8.8
1805,1722,1.0
1805,1723,29.0
1805,1724,4.2
1805,1727,1.0
1805,1788,1.0
1805,1818,1.0
1805,1824,4.4
1805,1850,33.2
1805,1851,1.6
1805,1856,1.0
1805,1868,1.0
1805,1871,14.333333333333334
1805,1920,4.333333333333333
1805,1954,1.0
1805,2001,4.0
1805,2002,3.3333333333333335
1805,2032,1.0
1805,2207,12.6
1805,2216,2.0
1805,2217,1.0
1805,2230,13.333333333333334
1805,2253,1.6666666666666667
1805,2355,4.0
1805,2359,1.0
1805,2371,12.4
1805,2379,2.4
1805,2381,4.8
1805,2382,14.0
1805,2389,2.25
1805,2393,10.2
1805,2397,2.0
1805,2403,2.75
1805,2404,4.0
1805,2410,1.0
1805,2411,3.25
1805,2419,4.0
1805,2450,2.6
1805,2504,3.8
1805,2505,5.25
1805,2600,1.5
1805,2707,1.3333333333333333
1805,2804,2.3333333333333335
1805,2805,3.0
1805,5504,2.0
1805,5705,1.0
1805,Q16,2.0
1805,Q22,1.0
1805,TIM11,1.0
1817,1031,1.5
1817,1061,1.5
1817,1062,2.0
1817,1063,1.0
1817,1151,1.5
1817,1152,1.0
1817,1153,3.5
1817,1266,1.0
1817,1359,2.75
1817,1418,3.25
1817,1419,1.0
1817,1420,1.0
1817,1421,1.0
1817,1464,7.0
1817,1465,7.0
1817,1522,2.6666666666666665
1817,1524,4.0
1817,1527,2.0
1817,1611,5.8
1817,1871,2.0
1817,1895,2.0
1817,2023,2.0
1817,2112,1.0
1817,2231,3.8
1817,2247,1.0
1817,2414,3.5
1817,TCI24,3.2
1818,1025,2.0
1818,1220,1.0
1818,1266,1.0
1818,1824,1.75
1818,2001,1.0
1818,2002,1.6
1818,2004,4.75
1818,2054,1.5
1818,5504,1.5
1818,EP2,1.0
1828,1057,3.0
1828,1213,1.0
1828,1340,8.0
1828,1354,19.0
1828,1537,7.0
1828,1730,2.0
1828,1731,11.0
1828,1758,1.0
1828,1767,4.0
1828,1775,6.0
1828,1776,1.0
1828,1781,3.0
1828,5828,2.0
1835,1057,1.0
1835,1316,2.0
1835,1340,4.0
1835,1354,7.5
1835,1450,3.0
1835,1537,4.5
1835,1610,3.0
1835,1632,3.0
1835,1636,5.0
1835,1716,9.0
1835,1730,1.5
1835,1731,3.5
1835,1749,5.0
1835,1758,1.5
1835,1767,1.0
1835,1774,3.0
1835,1775,5.0
1835,1776,1.0
1835,1781,1.0
1835,1868,4.0
1835,1937,3.0
1835,2216,2.0
1835,2217,1.0
1848,1325,1.0
1848,1775,1.0
1850,1025,2.8
1850,1030,1.5
1850,1031,2.0
1850,1066,2.0
1850,1122,8.25
1850,1131,4.0
1850,1140,1.0
1850,1151,1.0
1850,1153,1.0
1850,1154,1.75
1850,1220,4.0
1850,1266,2.6666666666666665
1850,1321,1.0
1850,1610,19.666666666666668
1850,1620,1.6666666666666667
1850,1650,17.0
1850,1722,1.5
1850,1723,9.8
1850,1724,8.0
1850,1727,1.0
1850,1788,2.0
1850,1824,27.8
1850,1856,31.8
1850,1868,3.0
1850,1871,13.0
1850,1920,3.6
1850,1954,1.0
1850,2001,7.0
1850,2002,4.0
1850,2004,3.0
1850,2032,1.6666666666666667
1850,2600,1.5
1850,2605,1.0
1850,2706,7.2
1850,2707,8.4
1850,5504,3.3333333333333335
1850,5705,1.0
1850,PA580,1.0
1850,PE035,1.0
1850,Q16,2.5
1850,TIM10,1.0
1850,TIM11,1.0
1850,TIM13,1.0
1850,TIM14,1.0
1851,2216,1.0
1851,2217,1.0
1851,2371,1.6666666666666667
1851,2504,1.0
1854,1025,1.0
1854,1122,2.0
1854,1153,1.0
1854,1154,1.5
1854,1508,2.3333333333333335
1854,1610,4.0
1854,1650,1.5
1854,1700,1.0
1854,1805,3.0
1854,1851,4.4
1854,2207,3.0
1854,2210,1.0
1854,2231,1.5
1854,2240,1.8
1854,2366,4.2
1854,2371,1.0
1854,2382,2.25
1854,2397,5.0
1854,2399,5.75
1854,2450,1.0
1854,TCI24,1.0
1856,1025,1.3333333333333333
1856,1220,1.0
1856,1266,2.0
1856,1457,1.0
1856,1620,1.0
1856,1722,1.0
1856,1724,5.8
1856,1727,2.0
1856,1818,1.0
1856,1824,43.0
1856,1868,4.0
1856,2001,4.0
1856,2002,5.4
1856,2004,2.5
1856,2032,2.0
1856,5504,4.25
1856,5705,1.0
1857,1023,1.0
1857,1025,1.0
1857,1057,1.0
1857,1122,1.0
1857,1209,1.0
1857,1316,1.25
1857,1321,1.0
1857,1324,1.6666666666666667
1857,1325,1.5
1857,1340,2.0
1857,1354,2.6666666666666665
1857,1450,1.0
1857,1457,1.0
1857,1461,2.0
1857,1537,1.8
1857,1556,2.6666666666666665
1857,1610,3.0
1857,1631,1.0
1857,1650,1.0
1857,1716,3.0
1857,1730,1.5
1857,1731,1.5
1857,1749,1.5
1857,1758,1.0
1857,1767,1.0
1857,1774,1.0
1857,1775,1.0
1857,1776,1.0
1857,1781,1.0
1857,1828,2.0
1857,1835,4.0
1857,1871,1.3333333333333333
1857,1898,2.0
1857,1938,1.0
1857,1942,2.0
1857,1952,1.0
1857,2011,2.0
